date,price,open,high,low,change
"Jun 04, 2019",2183.35,2183.35,2183.35,2183.35,-0.0003
"Jun 03, 2019",2184.06,2184.06,2184.06,2184.06,0.0014
"May 31, 2019",2180.97,2180.97,2180.97,2180.97,0.002
"May 30, 2019",2176.67,2176.67,2176.67,2176.67,-0.0001
"May 29, 2019",2176.98,2176.98,2176.98,2176.98,-0.0001
"May 28, 2019",2177.1,2177.1,2177.1,2177.1,0.0007
"May 27, 2019",2175.49,2175.49,2175.49,2175.49,0.0028
"May 24, 2019",2169.39,2169.39,2169.39,2169.39,0.0009
"May 23, 2019",2167.47,2167.47,2167.47,2167.47,0.0019
"May 22, 2019",2163.45,2163.45,2163.45,2163.45,0.0004
"May 21, 2019",2162.55,2162.55,2162.55,2162.55,-0.0001
"May 20, 2019",2162.68,2162.68,2162.68,2162.68,0.0021
"May 17, 2019",2158.19,2158.19,2158.19,2158.19,0.001
"May 16, 2019",2155.96,2155.96,2155.96,2155.96,0.0004
"May 15, 2019",2155.08,2155.08,2155.08,2155.08,0.0001
"May 14, 2019",2154.79,2154.79,2154.79,2154.79,0.0008
"May 13, 2019",2153.02,2153.02,2153.02,2153.02,0.0008
"May 10, 2019",2151.36,2151.36,2151.36,2151.36,0.0002
"May 09, 2019",2150.88,2150.88,2150.88,2150.88,0.0003
"May 08, 2019",2150.31,2150.31,2150.31,2150.31,0.0006
"May 07, 2019",2148.99,2148.99,2148.99,2148.99,0.0005
"May 06, 2019",2148.01,2148.01,2148.01,2148.01,0.0008
"May 03, 2019",2146.19,2146.19,2146.19,2146.19,-0.0003
"May 02, 2019",2146.94,2146.94,2146.94,2146.94,0.0002
"Apr 30, 2019",2146.43,2146.43,2146.43,2146.43,0.0006
"Apr 26, 2019",2145.04,2145.04,2145.04,2145.04,0.0005
"Apr 25, 2019",2143.88,2143.88,2143.88,2143.88,-0.0005
"Apr 24, 2019",2145.05,2145.05,2145.05,2145.05,0.001
"Apr 23, 2019",2142.88,2142.88,2142.88,2142.88,0
"Apr 22, 2019",2142.83,2142.83,2142.83,2142.83,-0.0007
"Apr 18, 2019",2144.29,2144.29,2144.29,2144.29,0.0001
"Apr 16, 2019",2144.02,2144.02,2144.02,2144.02,0.0003
"Apr 15, 2019",2143.29,2143.29,2143.29,2143.29,-0.0002
"Apr 12, 2019",2143.78,2143.78,2143.78,2143.78,-0.0005
"Apr 11, 2019",2144.82,2144.82,2144.82,2144.82,-0.0004
"Apr 10, 2019",2145.67,2145.67,2145.67,2145.67,0.0004
"Apr 09, 2019",2144.85,2144.85,2144.85,2144.85,0.0002
"Apr 08, 2019",2144.39,2144.39,2144.39,2144.39,-0.0013
"Apr 05, 2019",2147.12,2147.12,2147.12,2147.12,-0.0005
"Apr 04, 2019",2148.25,2148.25,2148.25,2148.25,-0.0018
"Apr 03, 2019",2152.22,2152.22,2152.22,2152.22,0.0001
"Apr 02, 2019",2152.09,2152.09,2152.09,2152.09,0.0028
"Mar 29, 2019",2146.11,2146.11,2146.11,2146.11,0.0014
"Mar 28, 2019",2143.17,2143.17,2143.17,2143.17,0.0014
"Mar 27, 2019",2140.28,2140.28,2140.28,2140.28,0
"Mar 26, 2019",2140.18,2140.18,2140.18,2140.18,0.0003
"Mar 25, 2019",2139.65,2139.65,2139.65,2139.65,0.0017
"Mar 22, 2019",2135.95,2135.95,2135.95,2135.95,0.0009
"Mar 20, 2019",2134.13,2134.13,2134.13,2134.13,0.0005
"Mar 19, 2019",2133.05,2133.05,2133.05,2133.05,-0.0001
"Mar 18, 2019",2133.19,2133.19,2133.19,2133.19,0.0008
"Mar 15, 2019",2131.56,2131.56,2131.56,2131.56,0.0006
"Mar 14, 2019",2130.38,2130.38,2130.38,2130.38,0.0015
"Mar 13, 2019",2127.23,2127.23,2127.23,2127.23,0.0001
"Mar 12, 2019",2126.96,2126.96,2126.96,2126.96,0.0007
"Mar 11, 2019",2125.43,2125.43,2125.43,2125.43,0.0013
"Mar 08, 2019",2122.77,2122.77,2122.77,2122.77,0.0008
"Mar 07, 2019",2120.98,2120.98,2120.98,2120.98,0.001
"Mar 06, 2019",2118.9,2118.9,2118.9,2118.9,0.0005
"Mar 05, 2019",2117.93,2117.93,2117.93,2117.93,0.0015
"Mar 01, 2019",2114.75,2114.75,2114.75,2114.75,0.0009
"Feb 28, 2019",2112.86,2112.86,2112.86,2112.86,0.0006
"Feb 27, 2019",2111.65,2111.65,2111.65,2111.65,-0.0006
"Feb 26, 2019",2112.82,2112.82,2112.82,2112.82,0
"Feb 25, 2019",2112.84,2112.84,2112.84,2112.84,0.0005
"Feb 22, 2019",2111.78,2111.78,2111.78,2111.78,0.0001
"Feb 21, 2019",2111.55,2111.55,2111.55,2111.55,0.0001
"Feb 20, 2019",2111.3,2111.3,2111.3,2111.3,0.0007
"Feb 18, 2019",2109.82,2109.82,2109.82,2109.82,-0.0001
"Feb 15, 2019",2110.14,2110.14,2110.14,2110.14,-0.0005
"Feb 14, 2019",2111.21,2111.21,2111.21,2111.21,-0.0005
"Feb 13, 2019",2112.22,2112.22,2112.22,2112.22,0.002
"Feb 12, 2019",2108.01,2108.01,2108.01,2108.01,-0.0003
"Feb 11, 2019",2108.63,2108.63,2108.63,2108.63,0.0005
"Feb 08, 2019",2107.57,2107.57,2107.57,2107.57,0.0008
"Feb 07, 2019",2105.94,2105.94,2105.94,2105.94,0.0022
"Feb 06, 2019",2101.36,2101.36,2101.36,2101.36,0.0006
"Feb 05, 2019",2100.15,2100.15,2100.15,2100.15,0.0002
"Feb 04, 2019",2099.7,2099.7,2099.7,2099.7,0
"Feb 01, 2019",2099.64,2099.64,2099.64,2099.64,-0.0013
"Jan 31, 2019",2102.34,2102.34,2102.34,2102.34,0.0004
"Jan 30, 2019",2101.54,2101.54,2101.54,2101.54,0
"Jan 29, 2019",2101.62,2101.62,2101.62,2101.62,0.0002
"Jan 28, 2019",2101.15,2101.15,2101.15,2101.15,0.0006
"Jan 25, 2019",2099.98,2099.98,2099.98,2099.98,0
"Jan 24, 2019",2099.88,2099.88,2099.88,2099.88,0.0003
"Jan 23, 2019",2099.35,2099.35,2099.35,2099.35,0.0001
"Jan 22, 2019",2099.21,2099.21,2099.21,2099.21,0.0011
"Jan 21, 2019",2096.93,2096.93,2096.93,2096.93,-0.0012
"Jan 18, 2019",2099.42,2099.42,2099.42,2099.42,-0.0004
"Jan 17, 2019",2100.16,2100.16,2100.16,2100.16,0
"Jan 16, 2019",2100.16,2100.16,2100.16,2100.16,-0.0008
"Jan 15, 2019",2101.88,2101.88,2101.88,2101.88,0
"Jan 14, 2019",2101.9,2101.9,2101.9,2101.9,0.0018
"Jan 11, 2019",2098.19,2098.19,2098.19,2098.19,0.0006
"Jan 10, 2019",2096.83,2096.83,2096.83,2096.83,0.0003
"Jan 09, 2019",2096.23,2096.23,2096.23,2096.23,0.0006
"Jan 08, 2019",2095.05,2095.05,2095.05,2095.05,0.0008
"Jan 07, 2019",2093.33,2093.33,2093.33,2093.33,-0.0003
"Jan 04, 2019",2093.87,2093.87,2093.87,2093.87,0.0003
"Jan 03, 2019",2093.26,2093.26,2093.26,2093.26,-0.0006
"Jan 02, 2019",2094.53,2094.53,2094.53,2094.53,0.001
"Jan 01, 2019",2092.4,2092.4,2092.4,2092.4,-0.0011
"Dec 31, 2018",2094.78,2094.78,2094.78,2094.78,0.0007
"Dec 28, 2018",2093.25,2093.25,2093.25,2093.25,-0.0009
"Dec 27, 2018",2095.13,2095.13,2095.13,2095.13,0.001
"Dec 26, 2018",2093.09,2093.09,2093.09,2093.09,0.0005
"Dec 24, 2018",2092.01,2092.01,2092.01,2092.01,0.0005
"Dec 21, 2018",2091.04,2091.04,2091.04,2091.04,0.0003
"Dec 20, 2018",2090.41,2090.41,2090.41,2090.41,0.0008
"Dec 19, 2018",2088.83,2088.83,2088.83,2088.83,0.0016
"Dec 18, 2018",2085.49,2085.49,2085.49,2085.49,0.0008
"Dec 17, 2018",2083.72,2083.72,2083.72,2083.72,0.0005
"Dec 14, 2018",2082.68,2082.68,2082.68,2082.68,-0.0003
"Dec 13, 2018",2083.22,2083.22,2083.22,2083.22,0
"Dec 12, 2018",2083.15,2083.15,2083.15,2083.15,0.0013
"Dec 11, 2018",2080.48,2080.48,2080.48,2080.48,-0.0001
"Dec 10, 2018",2080.67,2080.67,2080.67,2080.67,-0.0008
"Dec 07, 2018",2082.39,2082.39,2082.39,2082.39,0
"Dec 06, 2018",2082.49,2082.49,2082.49,2082.49,0.0007
"Dec 05, 2018",2080.97,2080.97,2080.97,2080.97,0.0015
"Dec 04, 2018",2077.94,2077.94,2077.94,2077.94,0.0005
"Dec 03, 2018",2076.92,2076.92,2076.92,2076.92,0.0005
"Nov 30, 2018",2075.84,2075.84,2075.84,2075.84,0.0009
"Nov 29, 2018",2074.04,2074.04,2074.04,2074.04,0.0007
"Nov 28, 2018",2072.65,2072.65,2072.65,2072.65,0.0005
"Nov 27, 2018",2071.64,2071.64,2071.64,2071.64,0.0002
"Nov 26, 2018",2071.13,2071.13,2071.13,2071.13,0.0009
"Nov 22, 2018",2069.2,2069.2,2069.2,2069.2,0.0006
"Nov 20, 2018",2067.96,2067.96,2067.96,2067.96,0.0004
"Nov 19, 2018",2067.08,2067.08,2067.08,2067.08,0.0008
"Nov 16, 2018",2065.41,2065.41,2065.41,2065.41,0
"Nov 15, 2018",2065.5,2065.5,2065.5,2065.5,0.0007
"Nov 14, 2018",2064.09,2064.09,2064.09,2064.09,0.0007
"Nov 13, 2018",2062.69,2062.69,2062.69,2062.69,0.0007
"Nov 12, 2018",2061.3,2061.3,2061.3,2061.3,0.0007
"Nov 09, 2018",2059.88,2059.88,2059.88,2059.88,0.0013
"Nov 06, 2018",2057.21,2057.21,2057.21,2057.21,0.0002
"Nov 05, 2018",2056.77,2056.77,2056.77,2056.77,0.0008
"Nov 02, 2018",2055.05,2055.05,2055.05,2055.05,0.001
"Nov 01, 2018",2052.93,2052.93,2052.93,2052.93,0.0004
"Oct 31, 2018",2052.14,2052.14,2052.14,2052.14,-0.0001
"Oct 30, 2018",2052.4,2052.4,2052.4,2052.4,0.0002
"Oct 29, 2018",2052.05,2052.05,2052.05,2052.05,0.0004
"Oct 26, 2018",2051.31,2051.31,2051.31,2051.31,0.0001
"Oct 25, 2018",2051.12,2051.12,2051.12,2051.12,-0.0002
"Oct 24, 2018",2051.58,2051.58,2051.58,2051.58,0.0001
"Oct 23, 2018",2051.4,2051.4,2051.4,2051.4,0.0001
"Oct 22, 2018",2051.17,2051.17,2051.17,2051.17,0.0006
"Oct 19, 2018",2049.86,2049.86,2049.86,2049.86,0.0005
"Oct 17, 2018",2048.91,2048.91,2048.91,2048.91,0.0001
"Oct 16, 2018",2048.7,2048.7,2048.7,2048.7,0.0005
"Oct 15, 2018",2047.6,2047.6,2047.6,2047.6,0.0012
"Oct 12, 2018",2045.09,2045.09,2045.09,2045.09,0.0004
"Oct 11, 2018",2044.33,2044.33,2044.33,2044.33,0
"Oct 10, 2018",2044.3,2044.3,2044.3,2044.3,0.0002
"Oct 09, 2018",2043.92,2043.92,2043.92,2043.92,-0.001
"Oct 08, 2018",2045.94,2045.94,2045.94,2045.94,0.0007
"Oct 05, 2018",2044.6,2044.6,2044.6,2044.6,0.0022
"Oct 04, 2018",2040.02,2040.02,2040.02,2040.02,-0.0007
"Oct 03, 2018",2041.36,2041.36,2041.36,2041.36,0
"Oct 01, 2018",2041.3,2041.3,2041.3,2041.3,0.0011
"Sep 28, 2018",2038.97,2038.97,2038.97,2038.97,0.0008
"Sep 27, 2018",2037.42,2037.42,2037.42,2037.42,0.0018
"Sep 26, 2018",2033.86,2033.86,2033.86,2033.86,0.0004
"Sep 25, 2018",2033.09,2033.09,2033.09,2033.09,-0.0005
"Sep 24, 2018",2034.14,2034.14,2034.14,2034.14,-0.001
"Sep 21, 2018",2036.2,2036.2,2036.2,2036.2,0
"Sep 19, 2018",2036.13,2036.13,2036.13,2036.13,0.0001
"Sep 18, 2018",2035.85,2035.85,2035.85,2035.85,0.0004
"Sep 17, 2018",2035.02,2035.02,2035.02,2035.02,0.0004
"Sep 14, 2018",2034.16,2034.16,2034.16,2034.16,0.0004
"Sep 12, 2018",2033.34,2033.34,2033.34,2033.34,-0.0002
"Sep 11, 2018",2033.81,2033.81,2033.81,2033.81,-0.0001
"Sep 10, 2018",2034.08,2034.08,2034.08,2034.08,-0.0004
"Sep 07, 2018",2034.83,2034.83,2034.83,2034.83,0.0003
"Sep 06, 2018",2034.29,2034.29,2034.29,2034.29,0.0002
"Sep 05, 2018",2033.84,2033.84,2033.84,2033.84,-0.0005
"Sep 04, 2018",2034.87,2034.87,2034.87,2034.87,-0.0005
"Sep 03, 2018",2035.9,2035.9,2035.9,2035.9,0.0005
"Aug 31, 2018",2034.81,2034.81,2034.81,2034.81,0.0002
"Aug 30, 2018",2034.5,2034.5,2034.5,2034.5,-0.0001
"Aug 29, 2018",2034.66,2034.66,2034.66,2034.66,0
"Aug 28, 2018",2034.69,2034.69,2034.69,2034.69,0.0001
"Aug 27, 2018",2034.44,2034.44,2034.44,2034.44,0.0007
"Aug 24, 2018",2033.11,2033.11,2033.11,2033.11,0.0001
"Aug 23, 2018",2032.94,2032.94,2032.94,2032.94,0.0002
"Aug 21, 2018",2032.44,2032.44,2032.44,2032.44,0.0001
"Aug 20, 2018",2032.28,2032.28,2032.28,2032.28,0.0009
"Aug 16, 2018",2030.54,2030.54,2030.54,2030.54,0.0003
"Aug 14, 2018",2030.01,2030.01,2030.01,2030.01,0.0002
"Aug 13, 2018",2029.69,2029.69,2029.69,2029.69,0.0004
"Aug 10, 2018",2028.96,2028.96,2028.96,2028.96,0.0003
"Aug 09, 2018",2028.33,2028.33,2028.33,2028.33,0.0003
"Aug 08, 2018",2027.64,2027.64,2027.64,2027.64,0.0002
"Aug 07, 2018",2027.31,2027.31,2027.31,2027.31,0.0001
"Aug 06, 2018",2027.04,2027.04,2027.04,2027.04,0.0006
"Aug 03, 2018",2025.89,2025.89,2025.89,2025.89,0.0001
"Aug 02, 2018",2025.61,2025.61,2025.61,2025.61,0.0003
"Aug 01, 2018",2025.02,2025.02,2025.02,2025.02,0.0004
"Jul 31, 2018",2024.18,2024.18,2024.18,2024.18,0.0004
"Jul 30, 2018",2023.3,2023.3,2023.3,2023.3,0.0006
"Jul 27, 2018",2022.1,2022.1,2022.1,2022.1,0.0003
"Jul 26, 2018",2021.53,2021.53,2021.53,2021.53,0.0003
"Jul 25, 2018",2020.93,2020.93,2020.93,2020.93,0.0002
"Jul 24, 2018",2020.57,2020.57,2020.57,2020.57,0
"Jul 23, 2018",2020.58,2020.58,2020.58,2020.58,0.0005
"Jul 20, 2018",2019.49,2019.49,2019.49,2019.49,0.0001
"Jul 19, 2018",2019.39,2019.39,2019.39,2019.39,0
"Jul 18, 2018",2019.31,2019.31,2019.31,2019.31,0.0002
"Jul 17, 2018",2018.98,2018.98,2018.98,2018.98,0.0002
"Jul 16, 2018",2018.49,2018.49,2018.49,2018.49,0.0004
"Jul 13, 2018",2017.6,2017.6,2017.6,2017.6,0.0007
"Jul 12, 2018",2016.17,2016.17,2016.17,2016.17,0.0005
"Jul 11, 2018",2015.09,2015.09,2015.09,2015.09,0.0003
"Jul 10, 2018",2014.5,2014.5,2014.5,2014.5,0.0005
"Jul 09, 2018",2013.48,2013.48,2013.48,2013.48,0.0008
"Jul 06, 2018",2011.79,2011.79,2011.79,2011.79,0.0002
"Jul 05, 2018",2011.32,2011.32,2011.32,2011.32,0.0003
"Jul 04, 2018",2010.81,2010.81,2010.81,2010.81,0.0006
"Jul 03, 2018",2009.65,2009.65,2009.65,2009.65,0.0003
"Jul 02, 2018",2009.11,2009.11,2009.11,2009.11,0.0011
"Jun 29, 2018",2006.91,2006.91,2006.91,2006.91,0.0004
"Jun 28, 2018",2006.19,2006.19,2006.19,2006.19,-0.0002
"Jun 27, 2018",2006.6,2006.6,2006.6,2006.6,0
"Jun 26, 2018",2006.67,2006.67,2006.67,2006.67,0.0001
"Jun 25, 2018",2006.47,2006.47,2006.47,2006.47,0.0005
"Jun 22, 2018",2005.48,2005.48,2005.48,2005.48,0.0002
"Jun 21, 2018",2005.15,2005.15,2005.15,2005.15,0.0007
"Jun 20, 2018",2003.75,2003.75,2003.75,2003.75,0.0003
"Jun 19, 2018",2003.18,2003.18,2003.18,2003.18,0.0004
"Jun 18, 2018",2002.35,2002.35,2002.35,2002.35,0.001
"Jun 15, 2018",2000.28,2000.28,2000.28,2000.28,0.0004
"Jun 14, 2018",1999.53,1999.53,1999.53,1999.53,0.0009
"Jun 13, 2018",1997.77,1997.77,1997.77,1997.77,0.0005
"Jun 12, 2018",1996.76,1996.76,1996.76,1996.76,0.0003
"Jun 11, 2018",1996.21,1996.21,1996.21,1996.21,0.0005
"Jun 08, 2018",1995.18,1995.18,1995.18,1995.18,0.0003
"Jun 07, 2018",1994.62,1994.62,1994.62,1994.62,-0.0002
"Jun 06, 2018",1995.05,1995.05,1995.05,1995.05,0.0004
"Jun 05, 2018",1994.32,1994.32,1994.32,1994.32,0.0002
"Jun 04, 2018",1993.89,1993.89,1993.89,1993.89,0.0002
"Jun 01, 2018",1993.42,1993.42,1993.42,1993.42,-0.0001
"May 31, 2018",1993.53,1993.53,1993.53,1993.53,-0.0002
"May 30, 2018",1994.02,1994.02,1994.02,1994.02,0.0006
"May 29, 2018",1992.85,1992.85,1992.85,1992.85,0.0004
"May 28, 2018",1991.99,1991.99,1991.99,1991.99,0.0007
"May 25, 2018",1990.5,1990.5,1990.5,1990.5,0.0004
"May 24, 2018",1989.69,1989.69,1989.69,1989.69,0.0001
"May 23, 2018",1989.48,1989.48,1989.48,1989.48,0.0002
"May 22, 2018",1989.07,1989.07,1989.07,1989.07,0.0001
"May 21, 2018",1988.86,1988.86,1988.86,1988.86,0.0004
"May 18, 2018",1988.12,1988.12,1988.12,1988.12,0.0003
"May 17, 2018",1987.45,1987.45,1987.45,1987.45,-0.0001
"May 16, 2018",1987.57,1987.57,1987.57,1987.57,-0.0003
"May 15, 2018",1988.2,1988.2,1988.2,1988.2,-0.0002
"May 14, 2018",1988.54,1988.54,1988.54,1988.54,0.0003
"May 11, 2018",1987.89,1987.89,1987.89,1987.89,0
"May 10, 2018",1987.8,1987.8,1987.8,1987.8,-0.0001
"May 09, 2018",1988.03,1988.03,1988.03,1988.03,-0.0001
"May 08, 2018",1988.22,1988.22,1988.22,1988.22,0
"May 07, 2018",1988.2,1988.2,1988.2,1988.2,0.0007
"May 04, 2018",1986.8,1986.8,1986.8,1986.8,0
"May 03, 2018",1986.8,1986.8,1986.8,1986.8,0.0001
"May 02, 2018",1986.64,1986.64,1986.64,1986.64,0.0012
"Apr 27, 2018",1984.18,1984.18,1984.18,1984.18,-0.0001
"Apr 26, 2018",1984.33,1984.33,1984.33,1984.33,-0.0002
"Apr 25, 2018",1984.72,1984.72,1984.72,1984.72,-0.0002
"Apr 24, 2018",1985.09,1985.09,1985.09,1985.09,0
"Apr 23, 2018",1985.04,1985.04,1985.04,1985.04,0.0002
"Apr 20, 2018",1984.66,1984.66,1984.66,1984.66,-0.0004
"Apr 19, 2018",1985.53,1985.53,1985.53,1985.53,-0.0002
"Apr 18, 2018",1985.96,1985.96,1985.96,1985.96,-0.0001
"Apr 17, 2018",1986.12,1986.12,1986.12,1986.12,0
"Apr 16, 2018",1986.05,1986.05,1986.05,1986.05,0.0005
"Apr 13, 2018",1985.01,1985.01,1985.01,1985.01,0.0001
"Apr 12, 2018",1984.72,1984.72,1984.72,1984.72,0
"Apr 11, 2018",1984.65,1984.65,1984.65,1984.65,-0.0002
"Apr 10, 2018",1985.08,1985.08,1985.08,1985.08,0.0006
"Apr 06, 2018",1983.93,1983.93,1983.93,1983.93,0.0004
"Apr 05, 2018",1983.15,1983.15,1983.15,1983.15,0.0006
"Apr 04, 2018",1981.87,1981.87,1981.87,1981.87,0.0002
"Apr 03, 2018",1981.4,1981.4,1981.4,1981.4,0.0016
"Mar 28, 2018",1978.26,1978.26,1978.26,1978.26,0.0012
"Mar 27, 2018",1975.81,1975.81,1975.81,1975.81,0.0008
"Mar 26, 2018",1974.22,1974.22,1974.22,1974.22,0.0003
"Mar 23, 2018",1973.62,1973.62,1973.62,1973.62,0.0002
"Mar 22, 2018",1973.31,1973.31,1973.31,1973.31,0.0002
"Mar 21, 2018",1973.01,1973.01,1973.01,1973.01,0.0001
"Mar 20, 2018",1972.81,1972.81,1972.81,1972.81,0
"Mar 19, 2018",1972.73,1972.73,1972.73,1972.73,0.0005
"Mar 16, 2018",1971.8,1971.8,1971.8,1971.8,0.0008
"Mar 15, 2018",1970.31,1970.31,1970.31,1970.31,0.0005
"Mar 14, 2018",1969.41,1969.41,1969.41,1969.41,0.0015
"Mar 09, 2018",1966.43,1966.43,1966.43,1966.43,0.0003
"Mar 08, 2018",1965.89,1965.89,1965.89,1965.89,0.0004
"Mar 07, 2018",1965.07,1965.07,1965.07,1965.07,0.0007
"Mar 06, 2018",1963.63,1963.63,1963.63,1963.63,0.0004
"Mar 05, 2018",1962.85,1962.85,1962.85,1962.85,0.0008
"Mar 01, 2018",1961.19,1961.19,1961.19,1961.19,0.0002
"Feb 28, 2018",1960.82,1960.82,1960.82,1960.82,0.0002
"Feb 27, 2018",1960.44,1960.44,1960.44,1960.44,0.0001
"Feb 26, 2018",1960.21,1960.21,1960.21,1960.21,0.0005
"Feb 23, 2018",1959.14,1959.14,1959.14,1959.14,0.0002
"Feb 22, 2018",1958.65,1958.65,1958.65,1958.65,-0.0001
"Feb 21, 2018",1958.83,1958.83,1958.83,1958.83,0.0002
"Feb 20, 2018",1958.51,1958.51,1958.51,1958.51,0.0006
"Feb 16, 2018",1957.33,1957.33,1957.33,1957.33,0.0002
"Feb 15, 2018",1956.94,1956.94,1956.94,1956.94,0.0001
"Feb 14, 2018",1956.76,1956.76,1956.76,1956.76,0.0005
"Feb 12, 2018",1955.84,1955.84,1955.84,1955.84,0.0007
"Feb 09, 2018",1954.56,1954.56,1954.56,1954.56,0.0002
"Feb 08, 2018",1954.14,1954.14,1954.14,1954.14,0.0003
"Feb 07, 2018",1953.52,1953.52,1953.52,1953.52,0.0003
"Feb 06, 2018",1952.91,1952.91,1952.91,1952.91,0.0002
"Feb 05, 2018",1952.44,1952.44,1952.44,1952.44,0.0006
"Feb 02, 2018",1951.37,1951.37,1951.37,1951.37,0.0002
"Feb 01, 2018",1951.02,1951.02,1951.02,1951.02,-0.0002
"Jan 31, 2018",1951.37,1951.37,1951.37,1951.37,0.0003
"Jan 30, 2018",1950.84,1950.84,1950.84,1950.84,0.0002
"Jan 29, 2018",1950.47,1950.47,1950.47,1950.47,0.0007
"Jan 25, 2018",1949.07,1949.07,1949.07,1949.07,0.0001
"Jan 24, 2018",1948.83,1948.83,1948.83,1948.83,0.0001
"Jan 23, 2018",1948.61,1948.61,1948.61,1948.61,0.0002
"Jan 22, 2018",1948.2,1948.2,1948.2,1948.2,0.0005
"Jan 19, 2018",1947.29,1947.29,1947.29,1947.29,0.0001
"Jan 18, 2018",1947.04,1947.04,1947.04,1947.04,0.0001
"Jan 17, 2018",1946.85,1946.85,1946.85,1946.85,0.0002
"Jan 16, 2018",1946.4,1946.4,1946.4,1946.4,0
"Jan 15, 2018",1946.49,1946.49,1946.49,1946.49,0.0006
"Jan 12, 2018",1945.35,1945.35,1945.35,1945.35,0
"Jan 11, 2018",1945.38,1945.38,1945.38,1945.38,0.0001
"Jan 10, 2018",1945.19,1945.19,1945.19,1945.19,0.0001
"Jan 09, 2018",1945.09,1945.09,1945.09,1945.09,0.0002
"Jan 08, 2018",1944.8,1944.8,1944.8,1944.8,0.0006
"Jan 05, 2018",1943.61,1943.61,1943.61,1943.61,0.0004
"Jan 04, 2018",1942.84,1942.84,1942.84,1942.84,-0.0001
"Jan 03, 2018",1943.1,1943.1,1943.1,1943.1,0
"Jan 02, 2018",1943.05,1943.05,1943.05,1943.05,0.0002
"Jan 01, 2018",1942.61,1942.61,1942.61,1942.61,0.0011
"Dec 29, 2017",1940.56,1940.56,1940.56,1940.56,0.0002
"Dec 28, 2017",1940.19,1940.19,1940.19,1940.19,0
"Dec 27, 2017",1940.16,1940.16,1940.16,1940.16,0.0001
"Dec 26, 2017",1940,1940,1940,1940,0.0006
"Dec 22, 2017",1938.88,1938.88,1938.88,1938.88,0.0001
"Dec 21, 2017",1938.7,1938.7,1938.7,1938.7,-0.0002
"Dec 20, 2017",1939.03,1939.03,1939.03,1939.03,-0.0001
"Dec 19, 2017",1939.23,1939.23,1939.23,1939.23,0.0002
"Dec 18, 2017",1938.93,1938.93,1938.93,1938.93,0.0005
"Dec 15, 2017",1937.97,1937.97,1937.97,1937.97,0
"Dec 14, 2017",1937.96,1937.96,1937.96,1937.96,0.0001
"Dec 13, 2017",1937.81,1937.81,1937.81,1937.81,0
"Dec 12, 2017",1937.76,1937.76,1937.76,1937.76,0.0001
"Dec 11, 2017",1937.58,1937.58,1937.58,1937.58,0.0003
"Dec 08, 2017",1936.91,1936.91,1936.91,1936.91,0.0002
"Dec 07, 2017",1936.51,1936.51,1936.51,1936.51,0.0001
"Dec 06, 2017",1936.28,1936.28,1936.28,1936.28,0.0002
"Dec 05, 2017",1935.96,1935.96,1935.96,1935.96,0.0001
"Dec 04, 2017",1935.69,1935.69,1935.69,1935.69,0.0006
"Nov 30, 2017",1934.47,1934.47,1934.47,1934.47,0.0002
"Nov 29, 2017",1934.11,1934.11,1934.11,1934.11,0.0002
"Nov 28, 2017",1933.73,1933.73,1933.73,1933.73,0.0002
"Nov 27, 2017",1933.38,1933.38,1933.38,1933.38,0.0005
"Nov 24, 2017",1932.47,1932.47,1932.47,1932.47,0.0002
"Nov 23, 2017",1932.17,1932.17,1932.17,1932.17,0.0001
"Nov 22, 2017",1932,1932,1932,1932,0.0001
"Nov 21, 2017",1931.86,1931.86,1931.86,1931.86,0.0002
"Nov 20, 2017",1931.42,1931.42,1931.42,1931.42,0.0007
"Nov 17, 2017",1930.12,1930.12,1930.12,1930.12,0.0002
"Nov 16, 2017",1929.65,1929.65,1929.65,1929.65,0
"Nov 15, 2017",1929.64,1929.64,1929.64,1929.64,0.0002
"Nov 14, 2017",1929.28,1929.28,1929.28,1929.28,0
"Nov 13, 2017",1929.34,1929.34,1929.34,1929.34,0.0005
"Nov 10, 2017",1928.42,1928.42,1928.42,1928.42,0.0002
"Nov 09, 2017",1928.09,1928.09,1928.09,1928.09,0.0002
"Nov 08, 2017",1927.75,1927.75,1927.75,1927.75,0.0002
"Nov 07, 2017",1927.46,1927.46,1927.46,1927.46,0.0001
"Nov 06, 2017",1927.2,1927.2,1927.2,1927.2,0.0005
"Nov 03, 2017",1926.22,1926.22,1926.22,1926.22,0.0002
"Nov 02, 2017",1925.85,1925.85,1925.85,1925.85,0.0002
"Nov 01, 2017",1925.51,1925.51,1925.51,1925.51,0.0002
"Oct 31, 2017",1925.19,1925.19,1925.19,1925.19,0.0002
"Oct 30, 2017",1924.82,1924.82,1924.82,1924.82,0.0005
"Oct 27, 2017",1923.85,1923.85,1923.85,1923.85,0.0003
"Oct 25, 2017",1923.24,1923.24,1923.24,1923.24,0.0002
"Oct 24, 2017",1922.93,1922.93,1922.93,1922.93,0.0002
"Oct 23, 2017",1922.61,1922.61,1922.61,1922.61,0.0008
"Oct 18, 2017",1921.12,1921.12,1921.12,1921.12,0.0002
"Oct 17, 2017",1920.76,1920.76,1920.76,1920.76,0.0002
"Oct 16, 2017",1920.33,1920.33,1920.33,1920.33,0.0005
"Oct 13, 2017",1919.31,1919.31,1919.31,1919.31,0.0003
"Oct 12, 2017",1918.81,1918.81,1918.81,1918.81,0.0002
