date,price,open,high,low,vol,change
08-07-2009,137.22,141.16,141.19,135.72,10.81M,-0.04
07-07-2009,142.41,143.68,144.65,140.19,10.34M,0.00
06-07-2009,142.08,152.16,154.46,139.69,15.25M,-0.06
03-07-2009,151.24,148.66,152.16,147.97,9.81M,0.01
02-07-2009,149.72,150.56,150.56,146.2,6.79M,0.00
01-07-2009,149.92,149.47,151.46,147.99,5.93M,0.01
30-06-2009,148.98,152.06,152.16,147.6,10.29M,-0.01
29-06-2009,150.45,150.17,152.95,148.87,18.10M,0.01
26-06-2009,149.5,147.67,149.79,146.77,18.39M,0.02
25-06-2009,146.12,149.64,149.64,145.28,19.89M,0.00
24-06-2009,145.45,153.32,153.32,144.8,11.89M,-0.02
23-06-2009,148.22,151.13,151.13,145.31,14.71M,-0.04
22-06-2009,153.97,157.52,157.52,152.08,10.22M,-0.01
19-06-2009,155.54,153.17,156.54,152.16,8.92M,0.02
18-06-2009,152.15,152.66,156.12,150.34,15.67M,-0.01
17-06-2009,154.13,153.66,158.05,151.66,17.86M,0.00
16-06-2009,154.28,150.47,154.66,148.32,13.73M,0.01
15-06-2009,152.96,152.03,155.7,149.87,9.21M,0.00
12-06-2009,152.48,156.3,157.55,151.26,11.74M,-0.02
11-06-2009,155.3,152.16,156.65,149.8,18.14M,0.04
10-06-2009,149.79,143.71,154.56,143.18,16.24M,0.06
09-06-2009,141.71,138.68,142.68,137.51,6.45M,0.01
08-06-2009,139.69,141.68,142.18,138.19,7.85M,-0.01
